Avalanche Movement, Number Avalanches
649, 92
650, 85
651, 93
652, 91
653, 92
654, 101
655, 87
656, 84
657, 75
658, 90
659, 85
660, 83
661, 61
662, 97
663, 85
664, 96
665, 92
666, 84
667, 67
668, 76
669, 85
670, 82
671, 91
672, 76
673, 86
674, 85
675, 89
676, 88
677, 75
678, 94
679, 85
680, 80
681, 76
682, 80
683, 82
684, 76
685, 75
686, 83
687, 62
688, 83
689, 89
690, 72
691, 61
692, 81
693, 73
694, 71
695, 57
696, 74
697, 64
698, 80
699, 67
700, 66
701, 79
702, 61
703, 68
704, 56
705, 66
706, 68
707, 62
708, 71
709, 72
710, 60
711, 66
712, 73
713, 62
714, 77
715, 72
716, 60
717, 61
718, 61
719, 60
720, 60
721, 60
722, 58
723, 53
724, 55
725, 61
726, 61
727, 65
728, 67
729, 67
730, 55
731, 63
732, 62
733, 58
734, 82
735, 53
736, 58
737, 64
738, 53
739, 55
740, 49
741, 63
742, 53
743, 51
744, 60
745, 53
746, 59
747, 52
748, 53
749, 53
750, 60
751, 65
752, 67
753, 64
754, 37
755, 58
756, 53
757, 82
758, 60
759, 44
760, 45
761, 50
762, 52
763, 53
764, 44
765, 46
766, 67
767, 53
768, 40
769, 39
770, 44
771, 48
772, 53
773, 49
774, 46
775, 39
776, 54
777, 51
778, 41
779, 41
780, 51
781, 39
782, 46
783, 40
784, 43
785, 42
786, 55
787, 39
788, 40
789, 50
790, 38
791, 41
792, 35
793, 42
794, 42
795, 47
796, 41
797, 38
798, 40
799, 42
800, 42
801, 31
802, 37
803, 39
804, 40
805, 38
806, 40
807, 36
808, 43
809, 47
810, 38
811, 37
812, 35
813, 34
814, 43
815, 44
816, 39
817, 28
818, 37
819, 36
820, 41
821, 38
822, 42
823, 20
824, 36
825, 28
826, 41
827, 32
828, 31
829, 35
830, 35
831, 34
832, 32
833, 36
834, 38
835, 36
836, 49
837, 39
838, 36
839, 23
840, 32
841, 46
842, 37
843, 42
844, 36
845, 33
846, 28
847, 39
848, 29
849, 37
850, 28
851, 34
852, 33
853, 45
854, 30
855, 34
856, 22
857, 20
858, 42
859, 30
860, 24
861, 39
862, 27
863, 36
864, 21
865, 26
866, 25
867, 29
868, 24
869, 26
870, 30
871, 33
872, 23
873, 29
874, 30
875, 33
876, 16
877, 37
878, 23
879, 28
880, 28
881, 35
882, 30
883, 23
884, 24
885, 24
886, 35
887, 33
888, 22
889, 30
890, 26
891, 22
892, 19
893, 34
894, 25
895, 26
896, 29
897, 32
898, 33
899, 23
900, 19
901, 19
902, 16
903, 28
904, 24
905, 23
906, 25
907, 28
908, 27
909, 34
910, 24
911, 23
912, 22
913, 26
914, 24
915, 22
916, 24
917, 21
918, 22
919, 18
920, 20
921, 26
922, 29
923, 23
924, 18
925, 16
926, 21
927, 22
928, 28
929, 18
930, 21
931, 26
932, 29
933, 21
934, 18
935, 16
936, 14
937, 20
938, 35
939, 18
940, 19
941, 28
942, 18
943, 19
944, 20
945, 18
946, 13
947, 14
948, 15
949, 25
950, 16
951, 13
952, 23
953, 24
954, 20
955, 18
956, 26
957, 17
958, 16
959, 23
960, 21
961, 26
962, 14
963, 21
964, 16
965, 14
966, 17
967, 13
968, 15
969, 19
970, 14
971, 14
972, 17
973, 18
974, 28
975, 10
976, 24
977, 12
978, 10
979, 15
980, 9
981, 16
982, 14
983, 17
984, 18
985, 14
986, 17
987, 18
988, 10
989, 15
990, 17
991, 21
992, 13
993, 15
994, 17
995, 14
996, 12
997, 20
998, 16
999, 16
1000, 16
1001, 15
1002, 19
1003, 10
1004, 21
1005, 11
1006, 11
1007, 11
1008, 15
1009, 10
1010, 10
1011, 12
1012, 17
1013, 14
1014, 19
1015, 14
1016, 11
1017, 14
1018, 10
1019, 15
1020, 12
1021, 9
1022, 14
1023, 13
1024, 13
1025, 18
1026, 14
1027, 9
1028, 17
1029, 14
1030, 14
1031, 10
1032, 8
1033, 21
1034, 10
1035, 15
1036, 10
1037, 16
1038, 16
1039, 14
1040, 15
1041, 14
1042, 10
1043, 11
1044, 15
1045, 14
1046, 8
1047, 15
1048, 19
1049, 14
1050, 15
1051, 9
1052, 10
1053, 10
1054, 12
1055, 15
1056, 15
1057, 12
1058, 14
1059, 10
1060, 7
1061, 15
1062, 16
1063, 10
1064, 15
1065, 8
1066, 6
1067, 15
1068, 17
1069, 13
1070, 11
1071, 12
1072, 15
1073, 11
1074, 15
1075, 11
1076, 7
1077, 12
1078, 10
1079, 10
1080, 11
1081, 12
1082, 5
1083, 13
1084, 10
1085, 7
1086, 9
1087, 8
1088, 14
1089, 12
1090, 10
1091, 14
1092, 7
1093, 9
1094, 4
1095, 13
1096, 7
1097, 10
1098, 5
1099, 6
1100, 6
1101, 10
1102, 8
1103, 7
1104, 12
1105, 13
1106, 13
1107, 8
1108, 13
1109, 5
1110, 10
1111, 7
1112, 13
1113, 8
1114, 12
1115, 8
1116, 8
1117, 7
1118, 11
1119, 11
1120, 8
1121, 10
1122, 8
1123, 13
1124, 13
1125, 13
1126, 7
1127, 6
1128, 7
1129, 8
1130, 12
1131, 8
1132, 8
1133, 7
1134, 6
1135, 14
1136, 7
1137, 11
1138, 7
1139, 10
1140, 4
1141, 4
1142, 10
1143, 7
1144, 2
1145, 7
1146, 4
1147, 12
1148, 3
1149, 4
1150, 10
1151, 5
1152, 7
1153, 4
1154, 14
1155, 6
1156, 9
1157, 8
1158, 11
1159, 5
1160, 8
1161, 7
1162, 7
1163, 8
1164, 13
1165, 10
1166, 7
1167, 7
1168, 7
1169, 11
1170, 11
1171, 10
1172, 9
1173, 3
1174, 6
1175, 6
1176, 5
1177, 10
1178, 2
1179, 9
1180, 9
1181, 8
1182, 2
1183, 7
1184, 5
1185, 4
1186, 8
1187, 6
1188, 7
1189, 6
1190, 6
1191, 6
1192, 12
1193, 6
1194, 6
1195, 5
1196, 4
1197, 6
1198, 3
1199, 10
1200, 6
1201, 5
1202, 7
1203, 8
1204, 6
1205, 5
1206, 4
1207, 16
1208, 6
1209, 8
1210, 6
1211, 2
1212, 9
1213, 7
1214, 5
1215, 6
1216, 3
1217, 5
1218, 5
1219, 7
1220, 3
1221, 9
1222, 7
1223, 5
1224, 5
1225, 6
1226, 6
1227, 9
1228, 4
1229, 5
1230, 4
1231, 3
1232, 3
1233, 6
1234, 6
1235, 2
1236, 5
1237, 5
1238, 5
1239, 7
1240, 3
1241, 3
1242, 4
1243, 3
1244, 3
1245, 7
1247, 3
1248, 7
1249, 6
1250, 5
1251, 5
1252, 2
1253, 6
1254, 6
1255, 5
1256, 6
1257, 4
1258, 10
1259, 1
1260, 7
1261, 3
1262, 4
1263, 6
1264, 8
1265, 3
1266, 6
1267, 1
1268, 5
1269, 5
1270, 3
1271, 1
1272, 1
1273, 3
1274, 3
1275, 2
1276, 6
1277, 4
1278, 7
1279, 3
1280, 1
1281, 2
1282, 3
1283, 4
1284, 4
1285, 2
1286, 4
1287, 4
1288, 4
1289, 8
1290, 1
1291, 2
1292, 4
1293, 3
1294, 1
1295, 1
1296, 3
1297, 2
1298, 5
1299, 1
1300, 5
1301, 4
1302, 3
1303, 3
1304, 1
1305, 2
1306, 5
1307, 6
1308, 4
1309, 5
1310, 6
1311, 4
1312, 4
1313, 5
1314, 4
1315, 4
1316, 5
1317, 4
1320, 3
1321, 6
1322, 3
1323, 4
1324, 3
1325, 1
1326, 6
1327, 2
1328, 3
1329, 3
1330, 4
1331, 2
1332, 6
1333, 1
1335, 5
1336, 2
1337, 5
1339, 5
1340, 6
1341, 1
1342, 3
1343, 2
1344, 3
1345, 6
1346, 5
1347, 3
1348, 3
1349, 3
1350, 2
1351, 2
1352, 2
1354, 7
1355, 4
1356, 1
1357, 1
1358, 5
1359, 3
1360, 3
1361, 3
1362, 3
1363, 2
1364, 2
1365, 7
1366, 2
1367, 1
1368, 2
1369, 2
1370, 2
1371, 4
1372, 4
1373, 4
1374, 4
1375, 1
1376, 5
1377, 2
1378, 2
1379, 6
1380, 2
1381, 2
1382, 3
1383, 2
1384, 4
1385, 1
1386, 2
1387, 3
1388, 4
1389, 3
1390, 3
1391, 1
1392, 3
1393, 1
1394, 3
1395, 2
1396, 2
1397, 2
1398, 1
1399, 1
1400, 3
1401, 4
1402, 3
1403, 3
1404, 2
1405, 1
1406, 2
1407, 1
1408, 3
1409, 3
1410, 1
1411, 2
1413, 1
1414, 5
1416, 3
1417, 2
1418, 1
1419, 2
1420, 3
1422, 1
1423, 1
1424, 1
1426, 1
1427, 2
1428, 3
1430, 2
1431, 2
1432, 1
1433, 5
1435, 1
1436, 1
1437, 1
1438, 2
1439, 2
1440, 2
1441, 2
1442, 5
1443, 2
1444, 2
1445, 4
1447, 1
1449, 2
1450, 1
1451, 1
1452, 2
1453, 3
1455, 1
1456, 3
1457, 1
1458, 2
1459, 1
1460, 3
1462, 4
1464, 3
1465, 1
1466, 1
1467, 2
1468, 3
1469, 4
1470, 1
1471, 2
1472, 1
1475, 1
1476, 1
1477, 1
1478, 1
1479, 2
1480, 4
1481, 5
1482, 1
1483, 1
1484, 1
1485, 3
1486, 1
1487, 1
1488, 3
1489, 2
1490, 1
1491, 2
1492, 1
1497, 2
1498, 3
1499, 1
1500, 2
1502, 1
1503, 3
1504, 2
1505, 2
1507, 1
1508, 1
1509, 1
1511, 1
1512, 2
1516, 1
1517, 1
1518, 1
1519, 1
1520, 2
1523, 3
1525, 1
1526, 1
1527, 2
1528, 2
1529, 2
1531, 1
1532, 1
1533, 1
1534, 1
1535, 1
1536, 1
1537, 2
1538, 2
1539, 2
1540, 1
1541, 1
1542, 1
1543, 1
1544, 1
1545, 1
1547, 3
1548, 2
1549, 1
1551, 3
1552, 1
1553, 1
1554, 2
1555, 2
1556, 1
1557, 1
1558, 2
1559, 1
1560, 1
1561, 1
1562, 1
1565, 1
1566, 1
1567, 1
1568, 1
1569, 1
1572, 1
1574, 1
1575, 1
1580, 1
1581, 3
1583, 1
1585, 1
1586, 1
1587, 2
1589, 1
1590, 2
1592, 2
1593, 1
1594, 1
1595, 1
1596, 2
1597, 1
1598, 1
1599, 1
1601, 1
1603, 1
1604, 1
1607, 1
1608, 2
1609, 2
1612, 1
1616, 2
1618, 1
1620, 1
1621, 1
1624, 1
1626, 1
1627, 2
1629, 1
1630, 1
1631, 1
1632, 1
1634, 1
1635, 1
1636, 1
1638, 1
1639, 2
1642, 1
1645, 2
1648, 1
1653, 1
1654, 3
1655, 1
1656, 1
1657, 1
1658, 1
1659, 1
1662, 1
1664, 3
1665, 1
1666, 1
1667, 1
1668, 2
1671, 3
1673, 1
1674, 1
1675, 1
1678, 1
1679, 1
1684, 1
1685, 1
1690, 1
1695, 1
1696, 1
1699, 2
1702, 1
1707, 1
1708, 1
1709, 1
1710, 1
1715, 2
1718, 1
1720, 1
1724, 1
1728, 3
1736, 1
1740, 1
1741, 1
1744, 1
1745, 1
1748, 2
1751, 1
1755, 1
1758, 1
1762, 2
1765, 1
1767, 1
1771, 1
1773, 2
1775, 1
1780, 1
1784, 1
1788, 1
1789, 1
1794, 2
1795, 1
1798, 1
1801, 1
1804, 1
1807, 1
1808, 1
1811, 1
1813, 1
1815, 1
1817, 1
1831, 1
1833, 1
1836, 1
1841, 1
1843, 1
1848, 1
1850, 1
1856, 1
1857, 1
1862, 1
1863, 1
1864, 1
1875, 1
1878, 1
1881, 1
1886, 1
1902, 2
1903, 1
1906, 1
1910, 1
1917, 2
1922, 1
1944, 2
1950, 2
1981, 1
1982, 1
1996, 1
1999, 1
2023, 1
2038, 1
2046, 1
2058, 1
2087, 1
2089, 1
2093, 1
2106, 1
2144, 1
2167, 1
2193, 2
2251, 1
2273, 1
2297, 1
2488, 1
2537, 1
2547, 1
2775, 1
