Avalanche Movement, Number Avalanches
239, 9
240, 9
241, 20
242, 10
243, 8
244, 10
245, 5
246, 10
247, 9
248, 11
249, 8
250, 16
251, 10
252, 8
253, 10
254, 12
255, 10
256, 8
257, 14
258, 11
259, 6
260, 6
261, 6
262, 7
263, 7
264, 11
265, 7
266, 9
267, 10
268, 7
269, 10
270, 3
271, 5
272, 7
273, 5
274, 12
275, 9
276, 5
277, 6
278, 9
279, 5
280, 8
281, 14
282, 9
283, 9
284, 8
285, 6
286, 6
287, 8
288, 8
289, 9
290, 11
291, 8
292, 5
293, 4
294, 6
295, 3
296, 4
297, 6
298, 8
299, 8
300, 6
301, 9
302, 2
303, 7
304, 9
305, 8
306, 4
307, 6
308, 9
309, 9
310, 5
311, 7
312, 4
313, 10
314, 6
315, 4
316, 9
317, 8
318, 9
319, 9
320, 7
321, 7
322, 1
323, 3
324, 2
325, 4
326, 8
327, 6
328, 6
329, 10
330, 4
331, 6
332, 4
333, 6
334, 4
335, 7
336, 3
337, 2
338, 5
339, 5
340, 1
341, 5
342, 1
343, 2
344, 2
345, 10
346, 4
347, 3
348, 6
349, 6
350, 9
351, 4
352, 12
353, 2
354, 3
355, 4
356, 5
357, 4
358, 4
359, 3
360, 4
361, 5
362, 2
363, 7
364, 6
365, 6
366, 3
367, 4
368, 5
369, 4
370, 4
371, 5
372, 5
373, 5
374, 4
375, 4
376, 4
377, 4
378, 6
379, 3
380, 5
381, 5
382, 2
383, 8
384, 5
385, 5
386, 2
387, 7
388, 3
389, 3
390, 6
391, 5
392, 2
393, 5
394, 5
395, 5
396, 4
397, 2
398, 2
399, 5
400, 9
401, 3
402, 5
403, 1
404, 1
405, 2
406, 3
407, 2
408, 8
409, 6
410, 2
411, 8
413, 3
414, 1
415, 3
416, 6
417, 3
418, 1
419, 5
420, 2
421, 2
422, 2
423, 2
424, 1
425, 4
426, 4
427, 4
428, 1
429, 2
430, 8
431, 5
432, 1
433, 2
434, 5
435, 5
436, 3
437, 1
438, 3
439, 1
441, 4
442, 4
443, 4
444, 1
445, 6
446, 3
447, 2
448, 5
449, 2
450, 3
451, 2
452, 2
453, 2
454, 1
455, 1
456, 9
457, 2
458, 6
459, 1
460, 6
461, 2
462, 1
463, 2
464, 3
465, 3
466, 3
468, 5
469, 1
470, 4
471, 7
472, 6
473, 3
474, 4
475, 1
476, 5
477, 2
478, 3
479, 4
480, 1
481, 1
482, 2
483, 2
484, 3
485, 5
486, 1
488, 2
489, 2
492, 3
493, 1
494, 4
495, 3
496, 2
497, 1
498, 2
500, 2
501, 1
502, 3
503, 2
504, 1
505, 1
507, 1
508, 1
509, 1
510, 1
511, 1
512, 3
513, 2
514, 3
515, 2
516, 1
517, 3
518, 2
519, 1
520, 3
521, 1
522, 4
524, 3
525, 3
527, 1
528, 3
529, 1
530, 2
531, 2
532, 3
535, 2
536, 1
537, 2
539, 5
540, 1
541, 3
543, 2
544, 2
545, 4
546, 2
547, 2
548, 4
549, 2
550, 4
551, 1
552, 1
553, 3
555, 1
556, 2
557, 3
558, 4
560, 2
561, 1
563, 2
564, 2
567, 2
569, 2
570, 2
571, 1
574, 3
575, 2
576, 3
577, 2
579, 1
580, 1
581, 1
582, 4
583, 1
584, 1
586, 2
587, 3
588, 1
589, 2
590, 1
591, 4
594, 1
595, 3
596, 2
597, 2
598, 2
599, 2
601, 1
604, 1
605, 1
606, 3
608, 3
609, 3
610, 2
611, 2
614, 1
616, 3
618, 3
620, 3
621, 2
623, 1
625, 2
630, 3
632, 1
633, 3
634, 1
635, 1
637, 1
638, 1
639, 1
640, 1
641, 2
642, 1
644, 2
645, 1
646, 1
647, 3
648, 2
649, 1
653, 1
657, 2
658, 1
659, 3
661, 1
662, 1
663, 2
664, 2
665, 1
666, 2
667, 1
668, 1
669, 1
670, 2
671, 1
672, 1
676, 2
678, 4
679, 2
684, 1
687, 3
688, 2
693, 2
695, 1
696, 3
700, 2
705, 1
708, 3
710, 2
711, 1
713, 1
723, 3
724, 1
725, 1
727, 1
728, 1
729, 1
730, 2
735, 1
736, 2
739, 1
743, 1
745, 1
746, 2
747, 1
749, 2
752, 1
753, 1
756, 2
757, 4
759, 1
762, 1
771, 2
772, 2
774, 1
776, 1
779, 1
780, 1
781, 1
782, 1
783, 1
787, 1
788, 1
797, 1
798, 2
803, 2
806, 1
808, 1
809, 1
814, 1
815, 1
819, 1
823, 1
831, 2
832, 1
834, 1
835, 1
841, 1
845, 1
851, 1
853, 1
860, 1
863, 1
865, 1
866, 1
868, 1
869, 1
871, 1
874, 1
875, 1
876, 1
878, 1
879, 1
885, 2
886, 1
888, 1
889, 1
893, 1
897, 1
898, 1
899, 1
900, 1
904, 1
910, 1
911, 1
913, 1
915, 1
917, 2
918, 1
923, 1
925, 2
930, 2
932, 1
935, 1
942, 1
943, 1
948, 2
952, 1
956, 1
960, 1
964, 2
975, 1
983, 1
992, 1
1003, 1
1008, 2
1020, 1
1029, 1
1051, 1
1076, 2
1088, 1
1098, 1
1108, 1
1117, 1
1127, 1
1156, 1
1184, 1
1202, 1
1210, 1
1216, 1
1222, 1
1340, 1
1349, 1
1361, 1
1362, 1
1403, 1
1468, 1
1488, 1
