Avalanche Movement, Number Avalanches
295, 6
296, 4
297, 6
298, 3
299, 3
300, 4
301, 3
302, 7
303, 3
304, 4
305, 6
306, 6
307, 4
308, 5
309, 6
310, 6
311, 5
312, 4
313, 6
314, 9
315, 5
316, 7
317, 4
318, 2
319, 8
320, 3
321, 4
322, 6
323, 3
324, 5
325, 10
326, 5
327, 8
328, 2
329, 5
330, 5
331, 9
332, 5
333, 5
334, 5
335, 2
336, 5
337, 3
338, 3
339, 5
340, 6
341, 4
342, 3
343, 7
344, 8
345, 6
346, 5
347, 5
348, 3
349, 2
350, 8
351, 5
352, 4
353, 2
354, 12
355, 3
356, 4
357, 1
358, 5
359, 3
360, 6
361, 2
362, 5
363, 2
364, 6
365, 4
366, 5
367, 5
368, 6
369, 5
370, 5
371, 1
372, 1
373, 4
374, 4
375, 1
376, 13
377, 4
378, 4
379, 3
380, 3
381, 5
382, 4
383, 3
384, 6
385, 6
386, 2
387, 8
388, 2
389, 7
390, 3
391, 5
392, 10
393, 4
394, 7
395, 8
396, 3
397, 1
398, 3
399, 9
400, 3
401, 5
402, 3
403, 7
404, 5
405, 4
406, 3
407, 7
408, 5
409, 7
410, 3
411, 2
412, 5
413, 4
414, 4
415, 2
416, 5
417, 4
418, 2
419, 3
420, 5
421, 2
422, 4
423, 3
424, 5
425, 2
426, 7
427, 4
428, 3
429, 3
430, 1
431, 5
432, 8
433, 1
434, 2
435, 4
436, 3
437, 3
438, 1
439, 2
440, 1
441, 2
442, 2
445, 1
446, 6
447, 5
448, 2
449, 1
450, 4
451, 2
452, 3
453, 4
455, 5
456, 4
457, 1
458, 2
459, 2
460, 3
461, 2
462, 2
463, 6
464, 2
465, 1
467, 4
468, 2
469, 1
470, 4
471, 1
472, 4
473, 2
474, 2
475, 1
476, 3
477, 1
479, 2
480, 7
481, 1
482, 3
483, 2
484, 3
485, 5
486, 2
487, 6
488, 2
489, 3
490, 1
491, 4
492, 1
493, 3
494, 5
495, 4
496, 3
497, 6
498, 4
499, 2
500, 2
501, 3
502, 1
504, 8
505, 2
506, 4
507, 5
508, 1
509, 4
510, 1
511, 1
512, 1
513, 4
514, 2
516, 3
517, 3
519, 1
520, 3
521, 4
522, 2
523, 1
524, 3
525, 2
526, 1
527, 6
528, 2
529, 6
530, 2
531, 3
532, 5
534, 1
535, 6
536, 4
538, 10
539, 6
540, 1
541, 4
542, 6
543, 2
544, 2
545, 3
546, 1
547, 3
548, 2
549, 2
550, 1
551, 5
552, 1
553, 3
554, 1
555, 3
556, 2
558, 2
559, 3
560, 3
561, 1
562, 4
563, 1
564, 2
565, 2
566, 4
567, 2
568, 2
569, 2
570, 5
571, 1
573, 4
574, 1
575, 3
576, 3
577, 3
578, 1
579, 4
580, 2
581, 1
582, 1
583, 4
584, 1
585, 3
586, 2
587, 2
588, 2
589, 1
590, 2
591, 4
592, 3
593, 3
594, 3
595, 3
596, 6
599, 4
601, 1
602, 2
603, 1
604, 1
606, 1
608, 3
609, 2
610, 2
611, 2
612, 2
613, 2
614, 1
615, 3
616, 1
617, 3
618, 2
619, 2
620, 2
622, 2
623, 2
624, 4
625, 1
626, 2
627, 3
628, 2
629, 2
630, 2
631, 3
632, 4
633, 1
634, 3
635, 3
636, 2
637, 3
638, 1
639, 1
640, 2
641, 1
642, 1
643, 1
645, 3
647, 1
648, 2
649, 2
650, 2
651, 1
655, 1
656, 2
658, 3
662, 1
663, 1
664, 2
665, 2
666, 3
667, 7
668, 2
669, 1
671, 1
672, 4
673, 1
675, 1
676, 1
677, 2
679, 1
680, 1
681, 2
682, 3
685, 1
686, 1
687, 1
688, 1
689, 2
691, 4
692, 2
693, 2
694, 2
695, 1
696, 3
697, 1
698, 3
700, 4
701, 3
702, 1
703, 1
704, 1
705, 1
706, 1
707, 2
709, 2
710, 1
712, 1
713, 3
716, 1
717, 1
719, 4
721, 2
723, 1
724, 3
725, 1
727, 2
728, 1
729, 1
730, 5
732, 1
735, 2
736, 1
737, 1
738, 2
740, 1
742, 3
744, 2
746, 2
747, 1
749, 2
750, 2
751, 2
753, 2
754, 3
755, 2
756, 1
757, 3
759, 1
760, 1
761, 2
762, 2
763, 1
765, 1
766, 1
769, 4
770, 2
771, 1
772, 1
775, 1
777, 1
778, 2
780, 2
783, 2
784, 3
785, 1
788, 1
789, 1
792, 3
793, 3
794, 2
795, 2
796, 2
797, 1
798, 1
799, 1
800, 2
801, 1
802, 2
803, 3
804, 1
805, 1
807, 1
808, 2
809, 2
814, 2
817, 4
818, 1
820, 1
821, 1
822, 2
823, 1
824, 3
825, 3
826, 2
827, 3
828, 1
829, 1
830, 1
832, 1
833, 4
834, 1
838, 1
842, 2
844, 2
848, 2
850, 1
853, 1
854, 2
855, 1
856, 2
860, 1
861, 2
862, 2
866, 3
867, 1
869, 1
870, 1
872, 2
873, 2
874, 1
876, 2
877, 1
879, 1
880, 2
882, 2
885, 1
886, 1
888, 2
889, 2
892, 1
893, 2
895, 3
897, 1
898, 1
903, 1
904, 1
906, 2
909, 1
910, 1
911, 2
913, 1
914, 1
915, 1
917, 1
918, 1
919, 3
922, 1
923, 1
924, 2
925, 1
926, 2
929, 1
931, 1
932, 2
934, 2
935, 1
936, 1
938, 1
942, 2
943, 2
944, 2
946, 1
947, 2
948, 1
949, 1
950, 1
952, 2
953, 1
955, 2
956, 1
957, 1
961, 1
963, 3
964, 1
965, 1
967, 1
968, 1
972, 1
977, 1
978, 1
979, 3
982, 1
983, 1
986, 1
988, 1
989, 1
990, 1
992, 1
995, 2
997, 1
1001, 2
1007, 1
1008, 1
1009, 1
1011, 2
1013, 1
1015, 2
1016, 1
1017, 1
1019, 1
1020, 1
1022, 1
1024, 3
1028, 2
1030, 1
1031, 2
1034, 1
1038, 2
1040, 2
1041, 1
1045, 2
1046, 2
1049, 2
1051, 1
1052, 1
1053, 1
1055, 2
1056, 1
1058, 1
1059, 2
1061, 1
1062, 2
1063, 1
1064, 1
1067, 1
1068, 2
1070, 1
1071, 1
1074, 1
1075, 1
1081, 1
1082, 1
1083, 1
1085, 1
1089, 1
1093, 1
1094, 1
1099, 2
1100, 1
1101, 1
1102, 1
1103, 2
1104, 1
1105, 1
1109, 1
1111, 1
1113, 1
1115, 2
1119, 1
1120, 1
1123, 1
1125, 1
1126, 2
1127, 1
1131, 1
1132, 1
1133, 1
1137, 1
1141, 2
1142, 1
1143, 1
1145, 1
1147, 1
1148, 2
1150, 1
1152, 1
1153, 1
1155, 1
1163, 1
1170, 1
1171, 1
1172, 2
1178, 1
1185, 1
1187, 1
1196, 1
1201, 1
1203, 1
1204, 2
1205, 1
1210, 1
1215, 1
1216, 1
1219, 2
1220, 1
1221, 1
1227, 1
1232, 1
1235, 3
1240, 1
1242, 1
1243, 1
1246, 1
1251, 2
1254, 1
1256, 1
1257, 1
1260, 1
1266, 1
1277, 1
1282, 1
1286, 1
1290, 2
1293, 1
1295, 2
1296, 1
1299, 2
1300, 1
1301, 1
1305, 1
1311, 2
1314, 1
1315, 1
1316, 1
1324, 1
1325, 3
1332, 1
1335, 1
1339, 2
1340, 1
1345, 2
1346, 1
1348, 1
1359, 2
1360, 1
1362, 1
1363, 2
1366, 2
1371, 1
1372, 1
1373, 1
1374, 1
1380, 1
1385, 2
1388, 1
1389, 1
1399, 1
1402, 1
1403, 1
1405, 1
1406, 1
1410, 1
1411, 2
1416, 1
1419, 1
1431, 1
1433, 2
1434, 1
1435, 2
1444, 1
1445, 1
1458, 1
1465, 1
1469, 1
1470, 1
1473, 1
1481, 1
1485, 1
1495, 2
1496, 1
1500, 3
1504, 1
1529, 1
1536, 1
1543, 1
1544, 1
1546, 1
1547, 1
1556, 2
1559, 1
1564, 1
1570, 1
1581, 1
1583, 1
1588, 1
1598, 1
1602, 2
1607, 1
1609, 1
1620, 1
1626, 1
1627, 1
1629, 1
1645, 1
1649, 1
1664, 1
1666, 1
1675, 1
1676, 1
1714, 1
1716, 1
1728, 1
1729, 1
1734, 1
1736, 1
1737, 1
1738, 1
1743, 1
1750, 1
1753, 1
1762, 1
1767, 1
1775, 1
1787, 1
1791, 1
1797, 1
1800, 1
1802, 1
1805, 1
1812, 1
1825, 1
1844, 1
1845, 1
1867, 1
1872, 1
1884, 1
1887, 1
1904, 1
1906, 1
1946, 1
1948, 1
1949, 2
1953, 1
1968, 1
1974, 1
1993, 3
2009, 1
2025, 1
2052, 1
2063, 1
2069, 1
2105, 2
2149, 1
2154, 1
2205, 1
2246, 1
2253, 1
2258, 1
2330, 1
2333, 1
2350, 1
2351, 1
2352, 1
2359, 1
2440, 1
2444, 1
2461, 1
2475, 1
2476, 1
2512, 1
2522, 1
2576, 1
2724, 1
2741, 1
2789, 1
2881, 1
2904, 1
2975, 1
3095, 1
3124, 1
3334, 1
3362, 1
3395, 1
3422, 1
3520, 1
3561, 1
4048, 1
