Avalanche Movement, Number Avalanches
858, 1
865, 2
875, 1
876, 2
880, 1
883, 2
884, 1
885, 1
886, 1
892, 1
913, 1
914, 1
915, 2
920, 1
925, 1
935, 1
939, 1
943, 1
951, 1
952, 1
960, 1
962, 1
987, 1
996, 1
1001, 2
1003, 1
1029, 1
1032, 1
1046, 1
1051, 1
1072, 1
1099, 1
1100, 1
1106, 1
1109, 1
1117, 1
1137, 1
1159, 1
1191, 1
1258, 1
