Avalanche Grain Count,  Number Avalanches
303, 464
304, 441
305, 429
306, 454
307, 378
308, 418
309, 424
310, 409
311, 416
312, 374
313, 443
314, 426
315, 401
316, 418
317, 402
318, 388
319, 384
320, 410
321, 394
322, 414
323, 397
324, 394
325, 399
326, 408
327, 401
328, 398
329, 383
330, 392
331, 385
332, 360
333, 367
334, 374
335, 373
336, 373
337, 369
338, 366
339, 377
340, 339
341, 334
342, 368
343, 372
344, 328
345, 384
346, 361
347, 341
348, 352
349, 354
350, 334
351, 334
352, 362
353, 347
354, 346
355, 325
356, 349
357, 326
358, 351
359, 311
360, 309
361, 333
362, 337
363, 309
364, 299
365, 322
366, 306
367, 316
368, 318
369, 280
370, 294
371, 336
372, 354
373, 322
374, 354
375, 300
376, 282
377, 319
378, 286
379, 301
380, 319
381, 298
382, 314
383, 332
384, 295
385, 306
386, 305
387, 316
388, 317
389, 287
390, 298
391, 292
392, 287
393, 276
394, 294
395, 272
396, 309
397, 258
398, 274
399, 267
400, 301
401, 291
402, 277
403, 230
404, 262
405, 241
406, 270
407, 278
408, 244
409, 273
410, 235
411, 254
412, 262
413, 229
414, 263
415, 266
416, 233
417, 251
418, 254
419, 226
420, 255
421, 273
422, 241
423, 234
424, 247
425, 227
426, 257
427, 240
428, 225
429, 229
430, 249
431, 209
432, 233
433, 224
434, 260
435, 227
436, 224
437, 231
438, 209
439, 219
440, 214
441, 208
442, 234
443, 219
444, 227
445, 207
446, 226
447, 206
448, 212
449, 223
450, 221
451, 205
452, 207
453, 203
454, 209
455, 210
456, 211
457, 189
458, 254
459, 217
460, 211
461, 229
462, 208
463, 178
464, 198
465, 223
466, 198
467, 206
468, 183
469, 193
470, 180
471, 213
472, 199
473, 180
474, 198
475, 218
476, 197
477, 174
478, 207
479, 204
480, 184
481, 196
482, 187
483, 206
484, 200
485, 193
486, 194
487, 207
488, 161
489, 178
490, 179
491, 174
492, 195
493, 207
494, 190
495, 168
496, 181
497, 169
498, 155
499, 185
500, 190
501, 174
502, 168
503, 162
504, 180
505, 180
506, 180
507, 181
508, 170
509, 161
510, 181
511, 172
512, 160
513, 153
514, 185
515, 167
516, 178
517, 187
518, 182
519, 150
520, 157
521, 144
522, 181
523, 173
524, 177
525, 172
526, 167
527, 156
528, 150
529, 160
530, 166
531, 161
532, 153
533, 194
534, 157
535, 140
536, 139
537, 149
538, 153
539, 166
540, 146
541, 170
542, 156
543, 127
544, 169
545, 159
546, 157
547, 160
548, 164
549, 155
550, 149
551, 162
552, 156
553, 138
554, 149
555, 144
556, 145
557, 151
558, 141
559, 146
560, 169
561, 125
562, 125
563, 127
564, 140
565, 134
566, 133
567, 154
568, 154
569, 152
570, 135
571, 133
572, 136
573, 135
574, 149
575, 130
576, 125
577, 162
578, 136
579, 132
580, 146
581, 133
582, 117
583, 138
584, 131
585, 126
586, 135
587, 123
588, 148
589, 137
590, 117
591, 146
592, 124
593, 131
594, 116
595, 145
596, 129
597, 125
598, 103
599, 122
600, 118
601, 137
602, 112
603, 110
604, 124
605, 106
606, 113
607, 122
608, 112
609, 122
610, 120
611, 131
612, 116
613, 104
614, 103
615, 118
616, 111
617, 108
618, 109
619, 102
620, 120
621, 132
622, 127
623, 125
624, 107
625, 124
626, 110
627, 112
628, 110
629, 120
630, 127
631, 112
632, 121
633, 109
634, 120
635, 116
636, 91
637, 118
638, 96
639, 95
640, 115
641, 104
642, 105
643, 101
644, 98
645, 111
646, 82
647, 107
648, 111
649, 97
650, 109
651, 98
652, 103
653, 108
654, 96
655, 98
656, 100
657, 116
658, 105
659, 105
660, 94
661, 106
662, 91
663, 105
664, 107
665, 105
666, 83
667, 91
668, 103
669, 104
670, 101
671, 91
672, 106
673, 88
674, 104
675, 93
676, 102
677, 80
678, 97
679, 110
680, 83
681, 91
682, 81
683, 94
684, 102
685, 79
686, 86
687, 87
688, 82
689, 100
690, 79
691, 89
692, 68
693, 87
694, 98
695, 82
696, 90
697, 91
698, 105
699, 82
700, 102
701, 101
702, 80
703, 87
704, 95
705, 112
706, 87
707, 93
708, 93
709, 83
710, 83
711, 84
712, 103
713, 84
714, 92
715, 86
716, 81
717, 97
718, 81
719, 58
720, 65
721, 88
722, 82
723, 92
724, 97
725, 84
726, 67
727, 103
728, 81
729, 89
730, 72
731, 81
732, 78
733, 95
734, 79
735, 90
736, 81
737, 79
738, 70
739, 62
740, 84
741, 92
742, 74
743, 81
744, 71
745, 84
746, 84
747, 78
748, 66
749, 80
750, 68
751, 67
752, 76
753, 70
754, 65
755, 89
756, 73
757, 89
758, 80
759, 75
760, 64
761, 89
762, 80
763, 67
764, 71
765, 83
766, 86
767, 64
768, 62
769, 71
770, 78
771, 67
772, 69
773, 65
774, 64
775, 87
776, 81
777, 70
778, 67
779, 78
780, 81
781, 54
782, 62
783, 76
784, 78
785, 55
786, 79
787, 75
788, 78
789, 75
790, 68
791, 79
792, 56
793, 62
794, 61
795, 56
796, 74
797, 53
798, 70
799, 65
800, 79
801, 80
802, 59
803, 55
804, 66
805, 56
806, 59
807, 64
808, 64
809, 49
810, 48
811, 59
812, 57
813, 64
814, 61
815, 63
816, 63
817, 63
818, 58
819, 60
820, 60
821, 77
822, 69
823, 73
824, 59
825, 50
826, 69
827, 68
828, 69
829, 52
830, 63
831, 52
832, 66
833, 76
834, 59
835, 60
836, 65
837, 71
838, 49
839, 43
840, 87
841, 65
842, 60
843, 71
844, 66
845, 72
846, 43
847, 55
848, 61
849, 57
850, 69
851, 64
852, 68
853, 63
854, 61
855, 56
856, 66
857, 45
858, 50
859, 49
860, 65
861, 50
862, 60
863, 47
864, 65
865, 63
866, 55
867, 62
868, 42
869, 46
870, 60
871, 60
872, 51
873, 53
874, 56
875, 56
876, 55
877, 52
878, 45
879, 58
880, 44
881, 58
882, 62
883, 64
884, 58
885, 50
886, 46
887, 54
888, 51
889, 58
890, 64
891, 50
892, 37
893, 36
894, 47
895, 58
896, 52
897, 56
898, 45
899, 52
900, 61
901, 49
902, 58
903, 42
904, 66
905, 45
906, 56
907, 49
908, 43
909, 62
910, 44
911, 39
912, 44
913, 63
914, 50
915, 48
916, 50
917, 45
918, 43
919, 35
920, 52
921, 42
922, 52
923, 63
924, 66
925, 48
926, 39
927, 60
928, 39
929, 49
930, 64
931, 65
932, 47
933, 52
934, 52
935, 48
936, 42
937, 49
938, 49
939, 50
940, 39
941, 43
942, 50
943, 61
944, 43
945, 53
946, 49
947, 54
948, 39
949, 43
950, 43
951, 49
952, 48
953, 54
954, 53
955, 35
956, 46
957, 53
958, 39
959, 43
960, 45
961, 43
962, 40
963, 40
964, 45
965, 45
966, 51
967, 53
968, 39
969, 44
970, 33
971, 42
972, 50
973, 46
974, 35
975, 50
976, 57
977, 41
978, 38
979, 40
980, 42
981, 41
982, 58
983, 41
984, 62
985, 48
986, 54
987, 30
988, 44
989, 43
990, 44
991, 43
992, 49
993, 35
994, 46
995, 34
996, 45
997, 50
998, 39
999, 39
1000, 45
1001, 42
1002, 34
1003, 38
1004, 32
1005, 36
1006, 53
1007, 40
1008, 41
1009, 36
1010, 35
1011, 46
1012, 31
1013, 44
1014, 38
1015, 45
1016, 45
1017, 43
1018, 39
1019, 33
1020, 50
1021, 43
1022, 31
1023, 46
1024, 40
1025, 29
1026, 37
1027, 40
1028, 34
1029, 38
1030, 36
1031, 42
1032, 45
1033, 43
1034, 35
1035, 24
1036, 33
1037, 36
1038, 48
1039, 32
1040, 31
1041, 32
1042, 35
1043, 30
1044, 38
1045, 40
1046, 34
1047, 37
1048, 43
1049, 27
1050, 25
1051, 43
1052, 37
1053, 42
1054, 30
1055, 38
1056, 37
1057, 43
1058, 32
1059, 23
1060, 27
1061, 40
1062, 40
1063, 38
1064, 26
1065, 34
1066, 43
1067, 36
1068, 37
1069, 22
1070, 39
1071, 31
1072, 30
1073, 41
1074, 24
1075, 30
1076, 35
1077, 36
1078, 29
1079, 37
1080, 41
1081, 33
1082, 37
1083, 36
1084, 29
1085, 24
1086, 25
1087, 37
1088, 35
1089, 39
1090, 36
1091, 42
1092, 24
1093, 30
1094, 25
1095, 29
1096, 36
1097, 37
1098, 32
1099, 43
1100, 28
1101, 30
1102, 33
1103, 20
1104, 33
1105, 36
1106, 28
1107, 33
1108, 32
1109, 30
1110, 28
1111, 24
1112, 35
1113, 39
1114, 22
1115, 23
1116, 34
1117, 37
1118, 27
1119, 34
1120, 19
1121, 28
1122, 38
1123, 31
1124, 29
1125, 31
1126, 33
1127, 34
1128, 26
1129, 35
1130, 31
1131, 30
1132, 32
1133, 30
1134, 24
1135, 28
1136, 27
1137, 32
1138, 25
1139, 32
1140, 31
1141, 27
1142, 26
1143, 31
1144, 31
1145, 31
1146, 29
1147, 21
1148, 18
1149, 19
1150, 28
1151, 28
1152, 38
1153, 32
1154, 32
1155, 20
1156, 37
1157, 25
1158, 23
1159, 33
1160, 31
1161, 23
1162, 26
1163, 28
1164, 24
1165, 30
1166, 22
1167, 26
1168, 21
1169, 31
1170, 31
1171, 29
1172, 30
1173, 23
1174, 27
1175, 25
1176, 25
1177, 21
1178, 27
1179, 28
1180, 37
1181, 31
1182, 31
1183, 23
1184, 23
1185, 32
1186, 25
1187, 16
1188, 22
1189, 34
1190, 22
1191, 21
1192, 23
1193, 25
1194, 19
1195, 29
1196, 16
1197, 22
1198, 35
1199, 24
1200, 22
1201, 32
1202, 25
1203, 23
1204, 33
1205, 23
1206, 17
1207, 21
1208, 31
1209, 17
1210, 28
1211, 20
1212, 28
1213, 27
1214, 24
1215, 26
1216, 24
1217, 33
1218, 21
1219, 26
1220, 24
1221, 23
1222, 33
1223, 24
1224, 22
1225, 23
1226, 18
1227, 33
1228, 28
1229, 29
1230, 22
1231, 28
1232, 31
1233, 29
1234, 23
1235, 29
1236, 20
1237, 19
1238, 33
1239, 21
1240, 26
1241, 23
1242, 31
1243, 27
1244, 22
1245, 22
1246, 19
1247, 28
1248, 31
1249, 33
1250, 23
1251, 27
1252, 25
1253, 21
1254, 17
1255, 16
1256, 19
1257, 21
1258, 23
1259, 20
1260, 28
1261, 22
1262, 23
1263, 18
1264, 25
1265, 26
1266, 28
1267, 17
1268, 18
1269, 19
1270, 29
1271, 26
1272, 16
1273, 19
1274, 28
1275, 22
1276, 25
1277, 27
1278, 22
1279, 19
1280, 18
1281, 23
1282, 19
1283, 29
1284, 25
1285, 33
1286, 26
1287, 25
1288, 22
1289, 25
1290, 18
1291, 24
1292, 23
1293, 21
1294, 31
1295, 24
1296, 16
1297, 21
1298, 21
1299, 19
1300, 20
1301, 21
1302, 25
1303, 25
1304, 23
1305, 20
1306, 16
1307, 15
1308, 30
1309, 14
1310, 19
1311, 28
1312, 17
1313, 29
1314, 22
1315, 30
1316, 16
1317, 25
1318, 21
1319, 25
1320, 20
1321, 20
1322, 21
1323, 22
1324, 18
1325, 23
1326, 23
1327, 18
1328, 23
1329, 12
1330, 23
1331, 11
1332, 22
1333, 21
1334, 15
1335, 22
1336, 19
1337, 18
1338, 19
1339, 13
1340, 21
1341, 29
1342, 24
1343, 16
1344, 26
1345, 15
1346, 20
1347, 23
1348, 22
1349, 19
1350, 19
1351, 26
1352, 16
1353, 18
1354, 24
1355, 25
1356, 20
1357, 20
1358, 23
1359, 21
1360, 24
1361, 30
1362, 16
1363, 11
1364, 16
1365, 18
1366, 24
1367, 23
1368, 22
1369, 24
1370, 23
1371, 23
1372, 21
1373, 19
1374, 13
1375, 20
1376, 19
1377, 25
1378, 12
1379, 20
1380, 23
1381, 15
1382, 18
1383, 22
1384, 19
1385, 15
1386, 21
1387, 22
1388, 23
1389, 9
1390, 22
1391, 20
1392, 22
1393, 23
1394, 24
1395, 17
1396, 21
1397, 24
1398, 23
1399, 11
1400, 19
1401, 18
1402, 21
1403, 22
1404, 19
1405, 16
1406, 18
1407, 18
1408, 15
1409, 17
1410, 15
1411, 18
1412, 17
1413, 19
1414, 21
1415, 15
1416, 26
1417, 17
1418, 16
1419, 18
1420, 19
1421, 10
1422, 15
1423, 15
1424, 15
1425, 17
1426, 23
1427, 20
1428, 18
1429, 19
1430, 10
1431, 12
1432, 15
1433, 16
1434, 16
1435, 16
1436, 10
1437, 28
1438, 20
1439, 21
1440, 18
1441, 18
1442, 22
1443, 15
1444, 15
1445, 18
1446, 18
1447, 17
1448, 17
1449, 16
1450, 18
1451, 21
1452, 20
1453, 13
1454, 17
1455, 11
1456, 18
1457, 21
1458, 18
1459, 18
1460, 21
1461, 19
1462, 15
1463, 17
1464, 18
1465, 18
1466, 15
1467, 19
1468, 14
1469, 22
1470, 12
1471, 13
1472, 12
1473, 4
1474, 22
1475, 15
1476, 19
1477, 16
1478, 17
1479, 22
1480, 22
1481, 17
1482, 16
1483, 14
1484, 13
1485, 15
1486, 21
1487, 18
1488, 16
1489, 20
1490, 13
1491, 8
1492, 14
1493, 19
1494, 13
1495, 18
1496, 24
1497, 22
1498, 15
1499, 18
1500, 13
1501, 19
1502, 9
1503, 14
1504, 21
1505, 7
1506, 21
1507, 16
1508, 20
1509, 15
1510, 11
1511, 18
1512, 15
1513, 19
1514, 16
1515, 14
1516, 15
1517, 18
1518, 20
1519, 21
1520, 13
1521, 13
1522, 16
1523, 15
1524, 9
1525, 17
1526, 14
1527, 13
1528, 15
1529, 12
1530, 15
1531, 20
1532, 20
1533, 17
1534, 21
1535, 8
1536, 19
1537, 21
1538, 16
1539, 13
1540, 13
1541, 14
1542, 11
1543, 15
1544, 10
1545, 15
1546, 17
1547, 13
1548, 15
1549, 13
1550, 9
1551, 13
1552, 18
1553, 15
1554, 17
1555, 12
1556, 11
1557, 23
1558, 12
1559, 9
1560, 12
1561, 9
1562, 13
1563, 7
1564, 4
1565, 10
1566, 14
1567, 15
1568, 20
1569, 16
1570, 12
1571, 11
1572, 14
1573, 9
1574, 15
1575, 14
1576, 8
1577, 12
1578, 10
1579, 21
1580, 15
1581, 13
1582, 14
1583, 11
1584, 12
1585, 11
1586, 14
1587, 10
1588, 13
1589, 12
1590, 12
1591, 15
1592, 18
1593, 17
1594, 20
1595, 6
1596, 15
1597, 12
1598, 22
1599, 17
1600, 18
1601, 18
1602, 14
1603, 14
1604, 18
1605, 16
1606, 23
1607, 13
1608, 19
1609, 16
1610, 14
1611, 18
1612, 20
1613, 13
1614, 18
1615, 9
1616, 14
1617, 9
1618, 23
1619, 8
1620, 11
1621, 14
1622, 11
1623, 8
1624, 16
1625, 12
1626, 12
1627, 14
1628, 11
1629, 12
1630, 12
1631, 16
1632, 9
1633, 13
1634, 16
1635, 8
1636, 14
1637, 14
1638, 23
1639, 8
1640, 11
1641, 12
1642, 11
1643, 14
1644, 10
1645, 17
1646, 12
1647, 6
1648, 18
1649, 11
1650, 9
1651, 12
1652, 11
1653, 9
1654, 8
1655, 6
1656, 8
1657, 12
1658, 7
1659, 9
1660, 6
1661, 12
1662, 8
1663, 13
1664, 11
1665, 16
1666, 8
1667, 15
1668, 12
1669, 14
1670, 10
1671, 9
1672, 14
1673, 11
1674, 9
1675, 12
1676, 21
1677, 16
1678, 20
1679, 20
1680, 10
1681, 15
1682, 13
1683, 20
1684, 9
1685, 12
1686, 14
1687, 16
1688, 10
1689, 9
1690, 10
1691, 11
1692, 13
1693, 8
1694, 14
1695, 8
1696, 10
1697, 20
1698, 16
1699, 9
1700, 13
1701, 10
1702, 9
1703, 8
1704, 12
1705, 9
1706, 5
1707, 9
1708, 7
1709, 14
1710, 14
1711, 11
1712, 8
1713, 15
1714, 8
1715, 9
1716, 10
1717, 8
1718, 11
1719, 13
1720, 19
1721, 9
1722, 14
1723, 13
1724, 12
1725, 9
1726, 18
1727, 10
1728, 12
1729, 11
1730, 13
1731, 12
1732, 8
1733, 16
1734, 6
1735, 12
1736, 11
1737, 12
1738, 9
1739, 11
1740, 8
1741, 8
1742, 8
1743, 10
1744, 15
1745, 9
1746, 12
1747, 7
1748, 14
1749, 15
1750, 11
1751, 8
1752, 11
1753, 6
1754, 12
1755, 12
1756, 12
1757, 9
1758, 10
1759, 15
1760, 7
1761, 12
1762, 5
1763, 17
1764, 10
1765, 12
1766, 17
1767, 13
1768, 10
1769, 10
1770, 11
1771, 11
1772, 12
1773, 14
1774, 13
1775, 11
1776, 14
1777, 7
1778, 7
1779, 6
1780, 9
1781, 6
1782, 11
1783, 7
1784, 9
1785, 8
1786, 11
1787, 7
1788, 10
1789, 7
1790, 10
1791, 10
1792, 12
1793, 11
1794, 7
1795, 10
1796, 8
1797, 8
1798, 3
1799, 13
1800, 18
1801, 11
1802, 16
1803, 9
1804, 15
1805, 12
1806, 8
1807, 9
1808, 11
1809, 9
1810, 10
1811, 14
1812, 10
1813, 8
1814, 10
1815, 10
1816, 10
1817, 6
1818, 9
1819, 8
1820, 13
1821, 10
1822, 14
1823, 14
1824, 16
1825, 11
1826, 12
1827, 12
1828, 10
1829, 7
1830, 11
1831, 17
1832, 7
1833, 5
1834, 9
1835, 14
1836, 6
1837, 10
1838, 14
1839, 12
1840, 12
1841, 5
1842, 11
1843, 10
1844, 4
1845, 7
1846, 5
1847, 13
1848, 9
1849, 11
1850, 8
1851, 5
1852, 6
1853, 6
1854, 9
1855, 9
1856, 12
1857, 10
1858, 9
1859, 9
1860, 15
1861, 10
1862, 12
1863, 7
1864, 11
1865, 8
1866, 4
1867, 6
1868, 9
1869, 10
1870, 12
1871, 10
1872, 13
1873, 15
1874, 11
1875, 7
1876, 13
1877, 9
1878, 8
1879, 7
1880, 12
1881, 10
1882, 9
1883, 2
1884, 4
1885, 9
1886, 12
1887, 8
1888, 3
1889, 11
1890, 5
1891, 5
1892, 9
1893, 7
1894, 11
1895, 11
1896, 6
1897, 11
1898, 6
1899, 8
1900, 7
1901, 17
1902, 11
1903, 7
1904, 9
1905, 7
1906, 6
1907, 17
1908, 8
1909, 8
1910, 8
1911, 10
1912, 10
1913, 21
1914, 2
1915, 11
1916, 7
1917, 6
1918, 10
1919, 10
1920, 10
1921, 13
1922, 15
1923, 7
1924, 13
1925, 11
1926, 15
1927, 14
1928, 8
1929, 13
1930, 7
1931, 12
1932, 8
1933, 7
1934, 6
1935, 7
1936, 5
1937, 7
1938, 16
1939, 15
1940, 10
1941, 5
1942, 5
1943, 5
1944, 10
1945, 9
1946, 9
1947, 8
1948, 7
1949, 15
1950, 9
1951, 8
1952, 6
1953, 10
1954, 8
1955, 9
1956, 12
1957, 5
1958, 9
1959, 6
1960, 10
1961, 12
1962, 6
1963, 4
1964, 8
1965, 9
1966, 8
1967, 8
1968, 12
1969, 9
1970, 8
1971, 8
1972, 9
1973, 6
1974, 9
1975, 10
1976, 12
1977, 8
1978, 12
1979, 12
1980, 8
1981, 6
1982, 5
1983, 11
1984, 7
1985, 4
1986, 10
1987, 10
1988, 5
1989, 11
1990, 11
1991, 16
1992, 12
1993, 7
1994, 8
1995, 5
1996, 8
1997, 15
1998, 9
1999, 10
2000, 10
2001, 12
2002, 9
2003, 5
2004, 11
2005, 8
2006, 10
2007, 12
2008, 9
2009, 10
2010, 4
2011, 3
2012, 12
2013, 9
2014, 5
2015, 8
2016, 6
2017, 7
2018, 8
2019, 7
2020, 7
2021, 7
2022, 9
2023, 5
2024, 9
2025, 6
2026, 11
2027, 11
2028, 8
2029, 6
2030, 9
2031, 8
2032, 10
2033, 7
2034, 10
2035, 8
2036, 4
2037, 10
2038, 9
2039, 7
2040, 4
2041, 5
2042, 13
2043, 10
2044, 2
2045, 7
2046, 10
2047, 9
2048, 7
2049, 12
2050, 10
2051, 7
2052, 7
2053, 4
2054, 7
2055, 8
2056, 13
2057, 14
2058, 11
2059, 7
2060, 6
2061, 9
2062, 7
2063, 8
2064, 7
2065, 12
2066, 6
2067, 5
2068, 6
2069, 6
2070, 7
2071, 5
2072, 7
2073, 5
2074, 11
2075, 9
2076, 3
2077, 12
2078, 4
2079, 7
2080, 5
2081, 11
2082, 6
2083, 6
2084, 6
2085, 5
2086, 10
2087, 7
2088, 4
2089, 6
2090, 9
2091, 8
2092, 6
2093, 7
2094, 6
2095, 7
2096, 11
2097, 10
2098, 9
2099, 8
2100, 7
2101, 10
2102, 10
2103, 7
2104, 9
2105, 11
2106, 6
2107, 6
2108, 9
2109, 5
2110, 3
2111, 5
2112, 5
2113, 10
2114, 7
2115, 11
2116, 12
2117, 8
2118, 3
2119, 4
2120, 5
2121, 2
2122, 9
2123, 8
2124, 6
2125, 4
2126, 4
2127, 5
2128, 10
2129, 4
2130, 7
2131, 5
2132, 10
2133, 7
2134, 9
2135, 8
2136, 9
2137, 7
2138, 7
2139, 4
2140, 8
2141, 10
2142, 13
2143, 8
2144, 3
2145, 8
2146, 4
2147, 10
2148, 8
2149, 4
2150, 5
2151, 7
2152, 6
2153, 6
2154, 4
2155, 9
2156, 4
2157, 10
2158, 9
2159, 3
2160, 10
2161, 6
2162, 5
2163, 9
2164, 2
2165, 7
2166, 6
2167, 7
2168, 8
2169, 7
2170, 6
2171, 6
2172, 4
2173, 8
2174, 3
2175, 6
2176, 5
2177, 1
2178, 7
2179, 3
2180, 5
2181, 9
2182, 7
2183, 3
2184, 7
2185, 4
2186, 4
2187, 9
2188, 5
2189, 5
2190, 6
2191, 5
2192, 7
2193, 8
2194, 10
2195, 5
2196, 7
2197, 9
2198, 8
2199, 8
2200, 10
2201, 2
2202, 6
2203, 3
2204, 2
2205, 8
2206, 4
2207, 3
2208, 10
2209, 6
2210, 6
2211, 11
2212, 6
2213, 3
2214, 4
2215, 9
2216, 7
2217, 8
2218, 10
2219, 7
2220, 12
2221, 10
2222, 7
2223, 7
2224, 3
2225, 6
2226, 5
2227, 5
2229, 7
2230, 6
2231, 8
2232, 6
2233, 7
2234, 3
2235, 6
2236, 2
2237, 4
2238, 6
2239, 6
2240, 8
2241, 3
2242, 4
2243, 2
2244, 8
2245, 5
2246, 7
2247, 5
2248, 8
2249, 8
2250, 7
2251, 1
2252, 9
2253, 13
2254, 6
2255, 7
2256, 4
2257, 5
2258, 5
2259, 7
2260, 2
2261, 7
2262, 5
2263, 6
2264, 4
2265, 5
2266, 9
2267, 6
2268, 3
2269, 5
2270, 8
2271, 5
2272, 3
2273, 4
2274, 1
2275, 2
2276, 9
2277, 4
2278, 6
2279, 5
2280, 8
2281, 13
2282, 7
2283, 11
2285, 8
2286, 3
2287, 4
2288, 7
2289, 9
2290, 7
2291, 5
2292, 10
2293, 6
2294, 9
2295, 2
2296, 1
2297, 6
2298, 4
2299, 10
2300, 5
2301, 5
2302, 3
2303, 4
2304, 4
2305, 2
2306, 5
2307, 6
2308, 4
2309, 4
2310, 6
2311, 8
2312, 5
2313, 5
2314, 4
2315, 6
2316, 1
2317, 9
2318, 6
2319, 4
2320, 5
2321, 6
2322, 7
2323, 6
2324, 3
2325, 7
2326, 7
2327, 3
2328, 2
2329, 10
2330, 2
2331, 4
2332, 9
2333, 5
2334, 4
2335, 3
2336, 7
2337, 8
2338, 3
2339, 4
2340, 2
2341, 5
2342, 4
2343, 8
2344, 9
2345, 10
2346, 8
2347, 5
2348, 7
2349, 2
2350, 8
2351, 4
2352, 5
2353, 5
2354, 4
2355, 7
2356, 7
2357, 6
2358, 8
2359, 7
2360, 3
2361, 5
2362, 4
2363, 1
2364, 6
2365, 6
2366, 3
2367, 6
2368, 10
2369, 4
2370, 5
2371, 9
2372, 4
2373, 6
2374, 7
2375, 6
2376, 8
2377, 3
2378, 6
2379, 8
2380, 4
2381, 12
2382, 8
2383, 4
2384, 6
2385, 6
2386, 3
2387, 6
2388, 10
2389, 5
2390, 7
2391, 4
2392, 6
2393, 2
2394, 6
2395, 4
2396, 5
2397, 9
2398, 5
2399, 7
2400, 4
2401, 1
2402, 5
2403, 4
2404, 7
2405, 7
2406, 7
2407, 1
2408, 7
2409, 8
2410, 7
2411, 4
2412, 3
2413, 5
2414, 8
2415, 7
2416, 7
2417, 6
2418, 7
2419, 5
2420, 3
2421, 7
2422, 5
2423, 8
2424, 6
2425, 5
2426, 5
2427, 8
2428, 3
2429, 1
2430, 2
2431, 4
2432, 4
2433, 8
2434, 2
2435, 4
2436, 5
2437, 2
2438, 8
2439, 6
2440, 10
2441, 6
2442, 5
2443, 5
2444, 12
2445, 6
2446, 3
2447, 2
2448, 5
2449, 3
2450, 5
2451, 5
2452, 8
2453, 5
2454, 5
2455, 8
2456, 8
2457, 7
2458, 5
2459, 5
2460, 4
2461, 6
2462, 3
2463, 9
2464, 4
2465, 6
2466, 6
