Avalanche Movement, Number Avalanches
234, 61
235, 69
236, 63
237, 49
238, 52
239, 66
240, 86
241, 61
242, 62
243, 65
244, 53
245, 64
246, 54
247, 52
248, 51
249, 66
250, 54
251, 41
252, 60
253, 55
254, 62
255, 57
256, 52
257, 48
258, 66
259, 45
260, 60
261, 46
262, 48
263, 51
264, 53
265, 46
266, 34
267, 48
268, 43
269, 39
270, 40
271, 44
272, 49
273, 50
274, 42
275, 41
276, 36
277, 54
278, 42
279, 51
280, 52
281, 35
282, 36
283, 39
284, 30
285, 57
286, 41
287, 33
288, 35
289, 43
290, 41
291, 38
292, 48
293, 37
294, 44
295, 40
296, 37
297, 51
298, 27
299, 43
300, 51
301, 38
302, 33
303, 35
304, 40
305, 40
306, 36
307, 36
308, 35
309, 34
310, 43
311, 30
312, 33
313, 29
314, 34
315, 45
316, 39
317, 25
318, 28
319, 39
320, 28
321, 34
322, 35
323, 28
324, 29
325, 25
326, 22
327, 25
328, 27
329, 30
330, 26
331, 36
332, 25
333, 28
334, 28
335, 32
336, 16
337, 21
338, 22
339, 16
340, 18
341, 29
342, 34
343, 28
344, 25
345, 34
346, 21
347, 14
348, 27
349, 26
350, 25
351, 22
352, 30
353, 28
354, 24
355, 21
356, 22
357, 14
358, 19
359, 17
360, 29
361, 33
362, 24
363, 25
364, 15
365, 21
366, 20
367, 18
368, 22
369, 28
370, 23
371, 20
372, 21
373, 19
374, 12
375, 18
376, 24
377, 24
378, 16
379, 12
380, 18
381, 21
382, 16
383, 17
384, 22
385, 19
386, 17
387, 18
388, 19
389, 19
390, 20
391, 21
392, 16
393, 12
394, 25
395, 15
396, 14
397, 14
398, 22
399, 13
400, 8
401, 27
402, 11
403, 20
404, 14
405, 20
406, 16
407, 19
408, 17
409, 21
410, 18
411, 24
412, 13
413, 12
414, 17
415, 13
416, 16
417, 11
418, 8
419, 14
420, 14
421, 16
422, 16
423, 12
424, 10
425, 12
426, 13
427, 9
428, 9
429, 9
430, 11
431, 16
432, 8
433, 13
434, 9
435, 10
436, 11
437, 12
438, 8
439, 14
440, 13
441, 5
442, 10
443, 10
444, 16
445, 7
446, 4
447, 12
448, 9
449, 11
450, 8
451, 13
452, 12
453, 18
454, 12
455, 15
456, 16
457, 14
458, 8
459, 8
460, 8
461, 8
462, 7
463, 11
464, 9
465, 12
466, 9
467, 12
468, 6
469, 13
470, 10
471, 18
472, 5
473, 10
474, 9
475, 16
476, 7
477, 11
478, 11
479, 7
480, 7
481, 8
482, 4
483, 10
484, 8
485, 10
486, 10
487, 3
488, 8
489, 11
490, 6
491, 5
492, 11
493, 4
494, 9
495, 14
496, 17
497, 9
498, 11
499, 10
500, 6
501, 4
502, 5
503, 9
504, 10
505, 13
506, 9
507, 10
508, 10
509, 10
510, 4
511, 14
512, 6
513, 4
514, 11
515, 4
516, 6
517, 8
518, 8
519, 9
520, 11
521, 8
522, 10
523, 7
524, 13
525, 1
526, 6
527, 5
528, 12
529, 8
530, 5
531, 5
532, 9
533, 10
534, 8
535, 5
536, 7
537, 7
538, 6
539, 9
540, 9
541, 10
542, 10
543, 8
544, 7
545, 7
546, 7
547, 7
548, 4
549, 3
550, 5
551, 6
552, 8
553, 4
554, 3
555, 8
556, 3
557, 6
558, 6
559, 2
560, 7
561, 4
562, 3
563, 4
564, 2
565, 8
566, 3
567, 5
568, 5
569, 3
570, 3
571, 6
572, 6
573, 3
574, 2
575, 7
576, 6
577, 5
578, 4
579, 3
580, 8
581, 6
582, 10
583, 4
584, 2
585, 4
586, 7
587, 2
588, 2
589, 5
590, 5
591, 8
592, 8
593, 5
594, 1
595, 5
596, 3
597, 2
598, 6
599, 3
600, 1
601, 6
602, 2
603, 4
604, 2
605, 3
606, 3
607, 3
608, 3
609, 1
610, 5
611, 3
612, 3
613, 2
614, 8
615, 1
616, 3
617, 2
618, 6
619, 7
620, 2
621, 3
622, 3
623, 5
624, 4
625, 1
626, 1
627, 1
628, 9
629, 4
630, 1
631, 1
632, 2
633, 5
634, 2
635, 3
636, 2
637, 2
638, 4
639, 2
640, 2
641, 2
642, 4
643, 1
644, 1
645, 4
646, 1
648, 4
649, 5
650, 5
651, 4
652, 3
653, 3
654, 1
655, 3
656, 5
657, 3
658, 3
659, 3
660, 4
661, 2
663, 4
664, 3
665, 3
666, 3
667, 1
668, 2
669, 4
670, 3
671, 2
672, 2
673, 5
674, 2
675, 6
676, 2
677, 3
678, 2
679, 2
680, 1
681, 3
682, 1
683, 1
684, 2
685, 2
686, 2
687, 1
688, 2
689, 1
691, 3
692, 2
693, 1
694, 3
695, 1
696, 2
697, 1
698, 3
699, 1
700, 2
701, 1
702, 1
703, 2
704, 3
705, 2
706, 2
707, 1
708, 1
709, 4
710, 1
711, 3
712, 1
714, 1
715, 3
716, 3
717, 2
718, 3
719, 2
720, 1
721, 3
722, 1
724, 4
725, 1
726, 4
727, 2
729, 1
730, 2
731, 1
732, 1
733, 2
734, 1
735, 2
737, 1
739, 3
741, 1
742, 2
743, 3
745, 1
746, 2
747, 3
749, 1
750, 2
751, 2
752, 1
753, 2
754, 2
755, 1
756, 3
758, 3
759, 2
760, 3
761, 1
762, 1
765, 2
768, 1
769, 2
770, 4
773, 1
774, 1
777, 3
778, 2
779, 1
781, 1
783, 1
784, 2
787, 1
788, 2
789, 1
790, 2
791, 1
792, 1
793, 1
794, 2
797, 1
798, 2
799, 1
800, 1
801, 2
802, 1
803, 1
805, 1
806, 2
807, 1
809, 1
810, 2
811, 2
813, 1
815, 1
818, 1
819, 1
820, 1
821, 2
822, 1
824, 1
825, 1
826, 2
831, 2
832, 1
833, 1
835, 1
837, 1
838, 3
840, 3
842, 2
843, 2
844, 2
845, 1
855, 1
858, 1
859, 1
862, 2
864, 3
866, 1
868, 1
869, 1
870, 1
871, 2
873, 1
874, 1
876, 1
877, 1
878, 1
879, 1
880, 1
885, 1
889, 2
891, 2
897, 1
898, 2
899, 1
900, 2
901, 1
904, 1
907, 1
912, 1
917, 2
919, 1
930, 1
932, 1
933, 3
934, 1
938, 1
941, 2
943, 1
944, 2
946, 1
951, 1
952, 2
955, 1
965, 1
969, 1
972, 1
974, 1
979, 1
994, 1
997, 1
1006, 1
1007, 1
1009, 1
1017, 1
1021, 1
1024, 1
1026, 1
1031, 1
1037, 1
1038, 2
1040, 1
1049, 2
1053, 1
1061, 1
1064, 1
1091, 1
1097, 1
1101, 1
1113, 1
1125, 1
1157, 1
1222, 1
1254, 1
1266, 1
1275, 1
1283, 1
1292, 1
1319, 1
1371, 1
1382, 1
1427, 1
1468, 1
1482, 1
2339, 1
