Avalanche Grain Count,  Number Avalanches
721, 1
722, 1
724, 3
734, 1
735, 1
742, 1
747, 1
760, 2
761, 1
763, 1
764, 1
765, 1
775, 1
778, 1
783, 1
787, 2
789, 1
790, 1
793, 1
794, 1
795, 2
804, 1
808, 1
813, 2
815, 1
821, 1
825, 1
826, 1
828, 1
832, 1
836, 1
842, 2
848, 1
849, 1
852, 1
856, 1
860, 1
863, 1
864, 1
868, 1
873, 1
876, 1
879, 1
882, 1
902, 1
911, 1
912, 2
918, 1
928, 1
936, 1
937, 1
940, 1
942, 1
943, 1
955, 1
958, 1
961, 1
962, 2
963, 1
968, 1
970, 1
972, 1
974, 1
992, 1
996, 1
1012, 1
1020, 1
1049, 1
1057, 1
1066, 1
1070, 1
1071, 1
1075, 1
1082, 1
1083, 1
1085, 1
1095, 1
1096, 1
1105, 1
1152, 1
1157, 1
1163, 1
1165, 1
1208, 1
1221, 1
1238, 2
1269, 1
1274, 1
1287, 1
1302, 1
1312, 1
1333, 1
1342, 1
1351, 1
1365, 1
1366, 1
1385, 1
1386, 1
1408, 1
1421, 1
1450, 1
1453, 1
1466, 1
1470, 1
1486, 1
1591, 1
1603, 1
1690, 1
1768, 1
1780, 1
1877, 1
1986, 1
2003, 1
2080, 1
2161, 1
2363, 1
