Avalanche Movement, Number Avalanches
320, 8
321, 10
322, 8
323, 14
324, 9
325, 7
326, 4
327, 8
328, 9
329, 11
330, 13
331, 8
332, 6
333, 9
334, 7
335, 7
336, 7
337, 11
338, 6
339, 3
340, 11
341, 4
342, 4
343, 8
344, 7
345, 14
346, 7
347, 7
348, 16
349, 5
350, 8
351, 4
352, 7
353, 5
354, 7
355, 8
356, 12
357, 3
358, 8
359, 5
360, 7
361, 3
362, 6
363, 8
364, 8
365, 6
366, 5
367, 4
368, 9
369, 5
370, 3
371, 9
372, 2
373, 6
374, 9
375, 5
376, 3
377, 4
378, 5
379, 4
380, 7
381, 5
382, 5
383, 2
384, 5
385, 1
386, 4
387, 5
388, 2
389, 4
390, 3
391, 3
392, 3
393, 1
394, 2
395, 5
396, 3
397, 5
398, 6
399, 3
400, 4
401, 4
402, 2
403, 1
404, 8
405, 4
406, 4
408, 3
409, 4
410, 3
411, 3
412, 2
413, 4
414, 6
415, 2
416, 1
417, 1
418, 2
419, 2
420, 5
421, 1
422, 3
423, 4
424, 5
425, 2
426, 1
427, 2
428, 2
429, 2
430, 3
431, 4
432, 1
433, 5
434, 4
435, 3
436, 2
437, 3
438, 2
439, 4
440, 6
441, 2
442, 4
443, 1
445, 3
446, 4
447, 2
448, 2
449, 3
451, 5
452, 3
453, 2
454, 3
455, 3
456, 5
457, 1
458, 5
459, 4
460, 1
461, 1
462, 3
463, 2
464, 1
465, 2
467, 2
468, 2
469, 1
470, 1
471, 4
472, 3
473, 4
474, 4
475, 1
476, 4
477, 3
478, 3
479, 2
480, 2
481, 3
482, 3
483, 5
484, 2
485, 3
486, 1
487, 1
488, 1
489, 3
491, 4
492, 2
493, 2
494, 3
495, 3
496, 1
497, 3
498, 1
499, 1
501, 1
503, 1
504, 1
505, 1
506, 2
507, 3
509, 2
510, 1
513, 1
515, 1
516, 1
517, 1
519, 1
520, 1
521, 1
522, 2
524, 2
525, 1
527, 2
528, 1
530, 1
531, 1
532, 2
533, 1
535, 2
536, 1
537, 2
539, 2
540, 2
541, 1
542, 2
545, 3
547, 3
548, 2
549, 1
551, 3
553, 1
554, 1
555, 1
556, 1
557, 2
558, 1
559, 2
561, 2
562, 1
563, 1
565, 1
566, 1
568, 1
570, 2
571, 1
573, 1
574, 1
578, 3
581, 2
583, 1
585, 2
587, 2
588, 1
595, 1
596, 1
598, 1
599, 1
607, 1
609, 1
615, 1
617, 1
618, 1
619, 1
624, 1
625, 1
626, 1
627, 1
628, 1
631, 1
635, 1
642, 1
643, 1
644, 1
647, 1
648, 1
649, 2
651, 1
657, 1
659, 1
662, 2
667, 1
669, 1
673, 1
676, 1
680, 2
681, 1
683, 1
695, 1
699, 1
701, 1
705, 1
719, 1
723, 1
724, 1
726, 1
728, 1
731, 1
753, 1
757, 1
770, 1
777, 1
778, 1
800, 1
819, 1
860, 1
865, 1
883, 1
895, 1
898, 1
906, 1
926, 1
1009, 1
1084, 1
